id,code,title,media,answer,firstWrong,secondWrong
2394,06050500,Jaká je možná příčina vzniku nebezpečí pádu motocyklu v zatáčkách?,,A: Olej na vozovce.,B: Svislé dopravní značení.,C: Zvýšený okraj na vnější straně vozovky.
2395,06050503,Jaká je častá příčina vzniku nebezpečí pádu motocyklu v zatáčkách?,,B: Vodorovné dopravní značení.,A: Snížená krajnice vozovky.,C: Zvýšený okraj na vnější straně vozovky.
2398,06050499,Na dálnici musíte počítat se silným bočním větrem především:,,A: Na mostech.,B: V podjezdech.,C: Mezi protihlukovými stěnami.
2399,06050501,Na dálnici musíte počítat se silným bočním větrem především:,,B: V otevřeném terénu.,A: V lesních úsecích.,C: Mezi protihlukovými stěnami.
2411,06050504,Za minimální bezpečnou vzdálenost mezi za sebou jedoucími vozidly je zpravidla považován:,,A: Časový rozestup dvou sekund.,B: Časový rozestup pěti sekund.,C: Časový rozestup tři čtvrtě sekundy.
2413,06050512,Brzdná dráha jízdní soupravy složené z motorového vozidla a brzděného přívěsu je v porovnání s brzdnou drahou samotného motorového vozidla:,,B: Delší.,A: Kratší.,C: Stejná.
2414,06050513,Brzdná dráha jízdní soupravy s brzděným přívěsem je v porovnání s brzdnou drahou soupravy s nebrzděným přívěsem o stejné hmotnosti:,,A: Kratší.,B: Delší.,C: Stejná.
2415,06050517,Zvýšené riziko ztráty přilnavosti pneumatik a následného smyku za deště hrozí:,,A: V úseku s vyjetými kolejemi.,B: Na silnicích nižší třídy.,C: Na vozovce s betonovým povrchem.
2420,08120035,Stanice technické kontroly může při pravidelné technické prohlídce:,,"A: Seřizovat světlomety, pokud se jedná o jednoduché seřízení.",B: Seřizovat řídící funkce motoru u motorů s řízeným emisním systémem.,"C: Seřizovat brzdovou soustavu, řízení a nápravu."
2421,08120036,"Silniční vozidlo je technicky způsobilé k provozu na pozemních komunikacích, pokud:",,"A: Technickou prohlídkou silničního vozidla, jeho ústrojí a částí nebyly zjištěny žádné závady nebo jen lehké závady.","B: Technickou prohlídkou silničního vozidla, jeho ústrojí a částí nebyly zjištěny žádné závady.","C: Technickou prohlídkou silničního vozidla, jeho ústrojí a částí byly zjištěny jen závady, které neohrožují bezprostředně bezpečnost jízdy."
2424,08120037,"Pokud je na silničním vozidle shledána vážná závada, je vozidlo:",,A: Technicky způsobilé k provozu pouze na dobu 30 dnů ode dne vyznačení zápisu výsledku technické prohlídky silničního vozidla.,B: Technicky nezpůsobilé k provozu po dobu nutnou k odstranění závady ode dne vyznačení zápisu výsledku technické prohlídky silničního vozidla.,C: Technicky nezpůsobilé k provozu na pozemních komunikacích ode dne vyznačení zápisu výsledku technické prohlídky silničního vozidla.
2425,08120023,Pokud je technickou prohlídkou silničního vozidla shledána nebezpečná závada:,,A: Vozidlo je technicky nezpůsobilé k provozu a nesmí být v provozu používáno.,B: Vozidlo je technicky způsobilé k provozu pouze na dobu 30 dnů.,C: Stanice kontroly technického stavu vozidla je povinna závadu odstranit.
2428,08120025,Přestavbou silničního vozidla je:,,A: Změna nebo úprava podstatných částí mechanismu nebo konstrukce provozovaného silničního vozidla.,"B: Každá oprava vozidla, při které bylo použito náhradních dílů.","C: Nahrazení nebo doplnění vozidla součástí nebo výbavou, která splňuje podmínky stanovené zákonem."
2429,08120026,Za přestavbu silničního vozidla se považuje:,,A: Změna nebo úprava podstatných částí mechanismu nebo konstrukce provozovaného silničního vozidla.,B: Výměna podstatné části mechanizmu nebo konstrukce silničního vozidla za náhradní díl k vozidlu.,"C: Nahrazení nebo doplnění vozidla součástí nebo výbavou, která splňuje podmínky stanovené zákonem."
2432,08120028,"Výrobce motorů, systémů a zařízení k pohonu vozidel:",,"A: Předepisuje pohonné hmoty, provozní hmoty a maziva používané k provozu silničních motorových vozidel.",B: Doporučuje pohonné hmoty a provozní hmoty používané v provozu silničních motorových vozidel.,C: Neurčuje pohonné hmoty a provozní hmoty používané v provozu silničních motorových vozidel.
2435,06060278,Správný tlak huštění pneumatik se zjišťuje:,,"A: Na studených, jízdou nezahřátých pneumatikách.",B: Na jízdou zahřátých pneumatikách.,C: Na pneumatikách bez ohledu na jejich teplotu.
2438,06060424,Co může vést ke smyku vozidla při průjezdu zatáčkami?,,B: Nízký tlak v pneumatikách.,A: Jízda při středové dělicí čáře.,C: Nedostatečná rychlost jízdy.
2439,06060425,Co může vést ke smyku vozidla při průjezdu zatáčkami?,,B: Velké rozdíly v nahuštění jednotlivých pneumatik.,A: Malá hmotnost vozidla.,C: Malá hmotnost nákladu.
2440,08120034,Smyk vozidla při průjezdu zatáčkou může způsobit?,,B: Vadný tlumič pérování vozidla.,A: Malá hmotnost vozidla.,C: Snížená viditelnost.
2441,08120033,"Musíte být opatrní, chcete-li použít k jízdě vozidlo, se kterým jedete poprvé?",,A: Ano. Ovládací prvky a rozměry vozidla mohou být pro Vás nezvyklé.,B: Ano. Pouze pokud je vozidlo na jiný typ paliva.,C: Ne. Každé vozidlo se ovládá stejně.
2442,08120032,"Je zapotřebí být opatrný, pokud řídíte poprvé vozidlo,které neznáte?",,A: Ano. Nevíte jak vozidlo reaguje např. při brzdění.,B: Ano. Pouze pokud je vozidlo je na jiný typ paliva.,C: Ne. Každé vozidlo se ovládá stejně.
2444,08120022,"Pokud začne pršet, musí se motocyklista připravit na:",,A: Kluzkou vrstvu na povrchu vozovky.,B: Zkrácenou brzdnou dráhu motocyklu.,C: Snazší výjezd motocyklu ze zatáčky.
2447,06060422,Jaké nebezpečí hrozí při jízdě na mokré dlažbě?,,A: Zvýšené riziko smyku a následného pádu.,"B: Nebezpečí nehrozí, mají-li pneumatiky předepsanou hloubku dezénu.",C: Zvýšené riziko sesmeknutí řetězu z důvodu rozstřiku vody.
2448,08120021,Jaké nebezpečí hrozí při jízdě s motocyklem na mokré dlažbě?,,A: Zvýšený sklon k blokování kol při brzdění.,"B: Žádné, pokud mají pneumatiky potřebnou hloubku dezénu.",C: Žádné. Na dlažbě je motocykl stabilnější.
2452,08120031,Přetížení nákladního vozidla lze předejít:,,A: Kontrolním vážením naloženého vozidla.,B: Brzdnou zkouškou s naloženým vozidlem.,C: Pohledem na deformaci pneumatik vozidla.
2454,08120030,"S čím musíte počítat v případě, že je náklad nerovnoměrně rozložen?",,A: Dojde k nepovolenému překročení zatížení náprav.,B: Nerovnoměrné rozložení nákladu nemá vliv na zatížení náprav.,C: Řízení vozidla nebude nijak ovlivněno.
2457,06060339,Ovlivňují síly působící na náklad při průjezdu zatáčkou bezpečnost jízdy?,,"B: Ano, náklad se může posunout nebo spadnout.","A: Ne, tyto síly nemají žádný vliv na náklad.","C: Ano, ale jen při přepravě sypkého materiálu."
2487,06050550,Tato dopravní značka znamená:,./assets/1811.gif,"B: Dvě nebo více po sobě následujících zatáček (směrových oblouků), z nichž první je vpravo.","A: Nebezpečí smyku na místě nebo úseku pozemní komunikace, za ztížených povětrnostních podmínek.","C: Dvě nebo více po sobě následujících zatáček (směrových oblouků), z nichž první je vlevo."
2488,06050551,Tato dopravní značka upozorňuje:,./assets/1812.gif,"C: Na umělou nerovnost na vozovce, jejímž účelem je zejména snížení rychlosti jedoucích vozidel.","A: Na hrboly, výtluky, díry a jiné nerovnosti ve vozovce nebo na úsek s nerovným povrchem vozovky, vyžadující zvýšenou opatrnost nebo výrazné snížení rychlosti jízdy.",B: Na vyjeté koleje ve vozovce.
2490,06050553,"Vyžadují-li provozní nebo jiné závažné důvody, aby osoby při vystupování z vozidla hromadné dopravy osob mimo zastávku nebo nastupování do něj mimo zastávku vstoupily do vozovky:",,B: Je dopravce oprávněn zastavovat ostatní vozidla.,A: Je dopravce povinen tuto skutečnost neprodleně oznámit policii nebo obecní policii.,C: Je cestující z vozidla hromadné dopravy osob starší 18 let oprávněn zastavovat ostatní vozidla.
2498,06050560,Jste řidičem vozidla z výhledu. Na vyobrazené křižovatce:,,"A: Máte přednost v jízdě před protijedoucím automobilem, ale musíte současně sledovat chování řidiče, který jede před vámi.","B: Projede křižovatkou jako poslední; jako první projede vozidlo označené zvláštním výstražným světlem žluté barvy, které přijíždí zleva, a hned po něm protijedoucí automobil.",C: Musíte dát přednost v jízdě protijedoucímu automobilu; poté můžete pokračovat v jízdě do křižovatky.
2499,06050561,"Je-li překážkou provozu na pozemní komunikaci vozidlo, které provozovatel neodstranil, rozhodne o jeho odstranění:",,C: Policista nebo strážník obecní policie; vozidlo se odstraní na náklady jeho provozovatele.,A: Správce pozemní komunikace s předchozím souhlasem Policie České republiky; vozidlo se odstraní na náklady správce pozemní komunikace.,B: Správce pozemní komunikace; vozidlo se odstraní na náklady jeho provozovatele.
2502,06050564,"Při vlečení motorového vozidla na tyči musí být délka tyče taková, aby vzdálenost mezi vozidly nebyla:",,C: Menší než 1 m a větší než 6 m.,A: Menší než 1 m a větší než 5 m.,"B: Menší než 1,5 m a větší než 5 m."
2504,06050628,Provozovatel motocyklu přistaví tento motocykl k technické prohlídce nejpozději:,,A: Ve lhůtě 6 let po jeho prvním zaregistrování a potom pravidelně ve lhůtách 4 let.,B: Ve lhůtě 4 let po jeho prvním zaregistrování a potom pravidelně ve lhůtách 2 let.,C: Ve lhůtě 2 let po jeho prvním zaregistrování a potom pravidelně ve lhůtách 2 let.
2505,06050566,"Při řízení provozu na křižovatce policistou je řidič vozidla, pro kterého z pokynu policisty taková povinnost vyplývá, povinen zastavit vozidlo:",,A: Před hranicí křižovatky.,"B: Na takovém místě, kde bude mít dobrý výhled do křižovatky.","C: V křižovatce a v takové vzdálenosti od policisty, aby nebyla ohrožena jeho bezpečnost."
2515,06050576,V pěší zóně smí řidič jet rychlostí:,,B: Nejvýše 20 km/h.,A: Nejvýše 10 km/h.,C: Nejvýše 30 km/h.
2518,06050579,Jakou rychlostí je možno přejíždět přes tento železniční přejezd?,,C: Nejvýše 50 km/h.,A: Nejvýše 30 km/h.,B: Nejvýše 40 km/h.
2519,06050580,Jakou rychlostí je možno přejíždět přes tento železniční přejezd?,,C: Nejvýše 50 km/h.,A: Nejvýše 30 km/h.,B: Nejvýše 60 km/h.
2522,06050586,"Jste řidičem vozidla z výhledu. Určete, kolikáté projede Vaše vozidlo touto křižovatkou:",,A: Poslední.,B: Druhé.,C: Třetí.
2523,06050589,"Jste řidičem vozidla z výhledu. Určete, v jakém pořadí projedou vozidla touto křižovatkou:",,"A: 1. modré vozidlo jedoucí zleva, 2. protijedoucí červené vozidlo, 3. zelené vozidlo jedoucí zprava, 4. Vaše vozidlo.","B: 1. Vaše vozidlo současně s protijedoucím červeným vozidlem, 2. modré vozidlo jedoucí zleva současně se zeleným vozidlem jedoucím zprava.","C: 1. modré vozidlo jedoucí zleva současně se zeleným vozidlem jedoucím zprava, 2. Vaše vozidlo současně s protijedoucím červeným vozidlem."
2524,06050629,Jste řidičem vozidla z výhledu. V jakém pořadí projedou vozidla touto křižovatkou?,,"A: 1. Vaše vozidlo současně s protijedoucím zeleným vozidlem, 2. žluté nákladní vozidlo.","B: 1. Protijedoucí zelené vozidlo současně se žlutým nákladním vozidlem, 2. Vaše vozidlo.","C: 1. Protijedoucí zelené vozidlo, 2. žluté nákladní vozidlo, 3. Vaše vozidlo."
2525,06050592,V obytné zóně řidič:,,"A: Nesmí stát jinde než na místech označených jako parkoviště, zastavit ale může i mimo parkoviště.",B: Nesmí zastavit a stát jinde než na místech označených jako parkoviště.,C: Nesmí mimo parkoviště ani zastavit vozidlo.
2526,06050590,V pěší zóně:,,"A: Nesmí řidič stát jinde než na místech označených jako parkoviště, zastavit ale může i mimo parkoviště.",B: Nesmí řidič zastavit a stát jinde než na místech označených jako parkoviště.,C: Nesmí řidič mimo parkoviště ani zastavit vozidlo.
2527,06050591,Hry dětí na pozemní komunikaci:,,A: Jsou dovoleny pouze v obytné zóně.,B: Jsou dovoleny v obytné a pěší zóně.,C: Jsou zakázány.
2528,06050593,V obytné zóně:,,A: Smějí chodci užívat pozemní komunikaci v celé její šířce.,"B: Mohou chodci užít k chůzi pouze chodníku, a kde chodník není, užijí levou krajnici či levý okraj vozovky.","C: Mohou chodci užít k chůzi pouze chodníku, a kde chodník není, mohou užít pozemní komunikaci v celé šířce."
2529,06050594,V pěší zóně:,,A: Smějí chodci užívat pozemní komunikaci v celé její šířce.,"B: Mohou chodci užít k chůzi pouze chodníku, a kde chodník není, užijí levou krajnici či levý okraj vozovky.","C: Mohou chodci užít k chůzi pouze chodníku, a kde chodník není, mohou užít pozemní komunikaci v celé šířce."
2532,06050597,V obytné zóně smí řidič jet rychlostí:,,B: Nejvýše 20 km/h.,A: Nejvýše 50 km/h.,C: Nejvýše 30 km/h.
2534,06050602,Chodci v obytné zóně:,,A: Musí umožnit jízdu všem vozidlům.,B: Musí umožnit jízdu pouze vozidlům s právem přednostní jízdy.,C: Nemusí při užívání obytné zóny brát ohled na pohyb vozidel.
2535,06050599,Chodci v pěší zóně:,,A: Musí umožnit jízdu všem vozidlům.,B: Musí umožnit jízdu pouze vozidlům s právem přednostní jízdy.,C: Nemusí při užívání pěší zóny brát ohled na pohyb vozidel.
2537,06050601,Řidičský průkaz:,,A: Nesmí být ponecháván a přijímán jako zástava a odebírán při vstupu do objektů nebo na pozemky.,"B: Smí být ponecháván a přijímán jako zástava, ale nesmí být odebírán při vstupu do objektů nebo na pozemky.","C: Smí být odebírán při vstupu do objektů nebo na pozemky, ale nesmí být ponecháván ani přijímán jako zástava."
2538,06050603,Při jízdě v obytné zóně:,,"A: Musí řidič dbát zvýšené ohleduplnosti vůči chodcům, které nesmí ohrozit, a v případě nutnosti musí zastavit vozidlo.","B: Musí řidič dbát zvýšené ohleduplnosti vůči chodcům, které nesmí ohrozit ani omezit.",C: Platí pro řidiče ve vztahu k chodcům stejná ustanovení jako na kterékoli jiné pozemní komunikaci.
2539,06050604,Při jízdě v pěší zóně:,,"A: Musí řidič dbát zvýšené ohleduplnosti vůči chodcům, které nesmí ohrozit, a v případě nutnosti musí zastavit vozidlo.","B: Musí řidič dbát zvýšené ohleduplnosti vůči chodcům, které nesmí ohrozit ani omezit.",C: Platí pro řidiče ve vztahu k chodcům stejná ustanovení jako na kterékoli jiné pozemní komunikaci.
2540,06050605,Při dvojnásobném zvýšení rychlosti působí na řidiče i motocykl v zatáčce:,,B: Přibližně čtyřnásobná odstředivá síla.,A: Přibližně dvojnásobná odstředivá síla.,"C: Odstředivá síla, která se nemění."
2542,06050607,Mimo obec se na pozemní komunikaci o dvou nebo více jízdních pruzích v jednom směru jízdy jezdí:,,"B: V pravém jízdním pruhu. V ostatních jízdních pruzích se smí jet, jestliže je to nutné k objíždění, předjíždění, otáčení nebo odbočování.","A: V levém jízdním pruhu. V ostatních jízdních pruzích se smí jet, jestliže je to nutné k objíždění, předjíždění, otáčení nebo odbočování.","C: V kterémkoli jízdním pruhu, jestliže tím není ohrožena plynulost provozu na pozemních komunikacích, zejména jízda ostatních vozidel."
2544,06050609,"Můžete jako řidič vozidla z výhledu vjet do křižovatky před vozidlem, které ve vyobrazené situaci přijíždí zleva?",,"A: Nemohu, protože bych mu neumožnil bezpečný a plynulý průjezd křižovatkou.",B: Mohu. Druhé vozidlo přijíždí zleva a musí mi proto dát přednost v jízdě.,"C: Mohu, protože jsem na hlavní pozemní komunikaci a proto mám přednost v jízdě."
2556,06050621,"Nemohou-li se řidiči protijedoucích vozidel bezpečně vyhnout v situaci, kdy k bezpečnému vyhnutí není nutné, aby musel jeden z řidičů couvat:",,"A: Musí dát přednost v jízdě ten, na jehož straně jízdy je překážka nebo zúžená vozovka.","B: Musí dát přednost v jízdě ten, na jehož straně jízdy není překážka nebo zúžená vozovka.","C: Musí dát přednost v jízdě ten, pro něhož je to snazší nebo méně nebezpečné."
2557,06050622,"Nemohou-li se řidiči protijedoucích vozidel bezpečně vyhnout v situaci, kdy je k bezpečnému vyhnutí nutné, aby jeden z řidičů couval:",,"C: Učiní tak ten, pro něhož je to snazší nebo méně nebezpečné.","A: Učiní tak ten, na jehož straně jízdy je překážka nebo zúžená vozovka.","B: Učiní tak ten, na jehož straně jízdy není překážka nebo zúžená vozovka."
2559,06050631,Na co je třeba dbát při nakládání sypkého materiálu?,,B: Zatížení nákladové plochy musí být rovnoměrné.,"A: Sypký materiál by měl být naložen pokud možno co nejdále dozadu, aby se zvýšilo zatížení zadní poháněné nápravy.",C: Náklad je třeba umístit jen do středu ložné plochy.
2563,06050638,Za křižovatku se nepovažuje:,,A: Vyústění polní nebo lesní cesty nebo jiné účelové pozemní komunikace na jinou pozemní komunikaci.,"B: Místo, kde se protínají nebo spojují dvě polní cesty nebo dvě lesní cesty.","C: Místo, kde se protínají nebo spojují dvě účelové pozemní komunikace."
2566,06050641,"Vyberte dopravní značku, která řidiče upozorňuje na místo, kde je provoz na pozemní komunikaci řízen světelnými signály, které by řidič jinak neočekával, nebo které nejsou s ohledem na místní podmínky viditelné z dostatečné vzdálenosti. :",./screenshots/06050641.png,B: .,A: .,C: .
2570,06060015,Historické vozidlo:,,A: Nelze provozovat na pozemních komunikacích za účelem podnikání a běžného denního užívání pro vlastní potřeby.,B: Nesmí být bez povolení Policie ČR provozováno na pozemních komunikacích.,C: Lze na pozemních komunikacích provozovat bez jakéhokoli omezení.
2574,06060004,Zákaz vjezdu vyplývající z vyobrazené dopravní značky platí pro:,./assets/1838.jpg,A: Ruční vozíky o okamžité šířce větší než 600 mm.,B: Ruční vozíky o okamžité šířce do 600 mm.,C: Všechna potahová vozidla o okamžité šířce větší než 600 mm.
2581,06060016,Mezinárodní řidičský průkaz:,,A: Vydá držiteli řidičského oprávnění příslušný obecní úřad obce s rozšířenou působností na základě jeho žádosti.,B: Vydá obecní úřad obce s rozšířenou působností vždy společně s řidičským průkazem.,C: Vydá příslušný útvar dopravní policie vždy společně s řidičským průkazem.
2582,06060017,Mezinárodní řidičský průkaz vydaný Českou republikou:,,A: Neopravňuje k řízení motorových vozidel na území České republiky.,"B: Opravňuje k řízení motorových vozidel na území České republiky pouze v případě, že držitel nahlásil odcizení, zničení nebo ztrátu svého řidičského průkazu a doposud mu nebyl vydán nový.",C: Opravňuje k řízení motorových vozidel na území České republiky.
2584,06060041,Držitel řidičského oprávnění nesmí mít:,,A: Více než jeden platný řidičský průkaz.,B: Více než dva platné řidičské průkazy.,"C: Žádný řidičský průkaz, pokud mu byl vystaven mezinárodní řidičský průkaz."
2585,06060043,Držitel řidičského průkazu:,,"A: Nesmí v řidičském průkazu provádět žádné zápisy, změny, opravy nebo úpravy.","B: Smí v řidičském průkazu provádět pouze opravy údajů, u nichž je zřejmé, že jsou vyplněny chybně.","C: Smí v řidičském průkazu provádět jen nezbytné změny a opravy, pokud jejich provedení následující pracovní den nahlásí příslušnému obecnímu úřadu obce s rozšířenou působností."
2586,06060042,Držitel mezinárodního řidičského průkazu:,,"A: Nesmí v mezinárodním řidičském průkazu provádět žádné zápisy, změny, opravy nebo úpravy.","B: Smí v mezinárodním řidičském průkazu provádět pouze opravy údajů, u nichž je zřejmé, že jsou vyplněny chybně.","C: Smí v mezinárodním řidičském průkazu provádět jen nezbytné změny a opravy, pokud jejich provedení následující pracovní den nahlásí příslušnému obecnímu úřadu obce s rozšířenou působností."
2587,06060040,"Změnu údajů, které jsou zaznamenávány v řidičském průkazu, je držitel řidičského průkazu povinen oznámit:",,"A: Do pěti pracovních dnů ode dne, kdy ke změně došlo, příslušnému obecnímu úřadu obce s rozšířenou působností.","B: Do pěti pracovních dnů ode dne, kdy ke změně došlo, příslušnému útvaru dopravní policie.","C: Do patnácti pracovních dnů ode dne, kdy ke změně došlo, příslušnému obecnímu úřadu obce s rozšířenou působností."
2588,06060036,"Změnu údajů, které jsou zaznamenávány v řidičském průkazu, je držitel řidičského průkazu povinen oznámit:",,"A: Do pěti pracovních dnů ode dne, kdy ke změně došlo, příslušnému obecnímu úřadu obce s rozšířenou působností.","B: Do pěti pracovních dnů ode dne, kdy ke změně došlo, příslušnému útvaru dopravní policie.","C: Do patnácti pracovních dnů ode dne, kdy ke změně došlo, příslušnému útvaru dopravní policie."
2589,06060035,"Změna údajů, které jsou zaznamenávány v řidičském průkazu, se příslušnému obecnímu úřadu obce s rozšířenou působností oznamuje nejpozději:",,"A: Do pěti pracovních dnů ode dne, kdy ke změně došlo.","B: Do patnácti pracovních dnů ode dne, kdy ke změně došlo.","C: Do dvaceti pracovních dnů ode dne, kdy ke změně došlo."
2590,06060037,Změnu příjmení musí držitel řidičského průkazu oznámit příslušnému obecnímu úřadu obce s rozšířenou působností nejpozději:,,"A: Do pěti pracovních dnů ode dne, kdy ke změně došlo.","B: Do patnácti pracovních dnů ode dne, kdy ke změně došlo.","C: Do dvaceti pracovních dnů ode dne, kdy ke změně došlo."
2591,06060039,"Změnu příjmení musí držitel řidičského průkazu nejpozději do pěti pracovních dnů ode dne, kdy ke změně došlo, oznámit:",,A: Příslušnému obecnímu úřadu obce s rozšířenou působností.,B: Příslušnému útvaru dopravní policie.,C: Příslušnému útvaru obecní policie.
2596,06060044,"Ztrátu, odcizení, poškození nebo zničení řidičského průkazu je držitel řidičského oprávnění povinen:",,A: Neprodleně ohlásit příslušnému obecnímu úřadu obce s rozšířenou působností.,B: Neprodleně ohlásit příslušnému útvaru dopravní policie.,C: Neprodleně ohlásit příslušnému útvaru obecní policie.
2597,06060034,Ztrátu řidičského průkazu je držitel řidičského oprávnění povinen:,,A: Neprodleně ohlásit příslušnému obecnímu úřadu obce s rozšířenou působností.,B: Neprodleně ohlásit příslušnému útvaru dopravní policie.,C: Neprodleně ohlásit příslušnému útvaru obecní policie.
2598,06060032,Odcizení řidičského průkazu je držitel řidičského oprávnění povinen:,,A: Neprodleně ohlásit příslušnému obecnímu úřadu obce s rozšířenou působností.,B: Neprodleně ohlásit příslušnému útvaru dopravní policie.,C: Neprodleně ohlásit příslušnému útvaru obecní policie.
2599,06060023,Poškození řidičského průkazu je držitel řidičského oprávnění povinen:,,A: Neprodleně ohlásit příslušnému obecnímu úřadu obce s rozšířenou působností.,B: Neprodleně ohlásit příslušnému útvaru dopravní policie.,C: Neprodleně ohlásit příslušnému útvaru obecní policie.
2600,06060020,Zničení řidičského průkazu je držitel řidičského oprávnění povinen:,,A: Neprodleně ohlásit příslušnému obecnímu úřadu obce s rozšířenou působností.,B: Neprodleně ohlásit příslušnému útvaru dopravní policie.,C: Neprodleně ohlásit příslušnému útvaru obecní policie.
2601,06060019,"Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu:",,A: Platí 30 dní ode dne jeho vydání a po tuto dobu nahrazuje držiteli řidičského oprávnění řidičský průkaz.,B: Platí 60 dní ode dne jeho vydání a po tuto dobu nahrazuje držiteli řidičského oprávnění řidičský průkaz.,C: Platí 90 dní ode dne jeho vydání a po tuto dobu nahrazuje držiteli řidičského oprávnění řidičský průkaz.
2602,06060021,"Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu:",,A: Platí pouze na území České republiky.,B: Platí na území České republiky a ostatních členských států Evropských společenství.,"C: Platí ve všech státech, ve kterých je uznáván český řidičský průkaz."
2603,06060024,Příslušný obecní úřad obce s rozšířenou působností vydá držiteli řidičského oprávnění bezodkladně po ohlášení ztráty řidičského průkazu:,,"A: Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu.",B: Mezinárodní řidičský průkaz.,C: Duplikát řidičského průkazu.
2604,06060025,Příslušný obecní úřad obce s rozšířenou působností vydá držiteli řidičského oprávnění bezodkladně po ohlášení odcizení řidičského průkazu:,,"A: Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu.",B: Mezinárodní řidičský průkaz.,C: Duplikát řidičského průkazu.
2605,06060011,Příslušný obecní úřad obce s rozšířenou působností vydá držiteli řidičského oprávnění bezodkladně po ohlášení poškození řidičského průkazu:,,"A: Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu.",B: Mezinárodní řidičský průkaz.,C: Duplikát řidičského průkazu.
2606,06060022,Příslušný obecní úřad obce s rozšířenou působností vydá držiteli řidičského oprávnění bezodkladně po ohlášení zničení řidičského průkazu:,,"A: Potvrzení o oznámení ztráty, odcizení, poškození nebo zničení řidičského průkazu.",B: Mezinárodní řidičský průkaz.,C: Duplikát řidičského průkazu.
2607,06060012,"Řidičský průkaz je neplatný, jestliže:",,A: Uplynula doba jeho platnosti.,B: Byl jeho držiteli vystaven mezinárodní řidičský průkaz.,C: Byl řidiči pro porušení zákona zadržen policistou.
2608,06060028,"Řidičský průkaz je neplatný, jestliže:",,A: Údaje o řidičském oprávnění v něm uvedené neodpovídají skutečnosti.,B: Kterýkoli z údajů v něm zapsaných neodpovídá skutečnosti.,C: V něm není uveden údaj o nejbližším termínu pravidelné lékařské prohlídky.
2609,06060026,"Řidičský průkaz je neplatný, jestliže:",,"A: Jsou v něm neoprávněně provedeny zápisy, změny, opravy nebo úpravy.",B: Byl řidiči pro porušení zákona zadržen policistou nebo obecním úřadem obce s rozšířenou působností.,C: Je jeho držitel ve výkonu trestu odnětí svobody.
2610,06060027,"Řidičský průkaz je neplatný, jestliže:",,"A: Je poškozený tak, že záznamy v něm uvedené jsou nečitelné.",B: Je jakýmkoli způsobem poškozený (např. odřený či zprohýbaný).,"C: Byl jeho oprávněným držitelem, byť i jen dočasně, předán jiné osobě."
2611,06060029,"Evidence údajů o řidičích je vedena v registru řidičů, jehož správcem je:",,A: Obecní úřad obce s rozšířenou působností.,B: Policejní prezidium České republiky.,C: Ministerstvo vnitra.
2612,06060030,Údaje z registru řidičů lze poskytnout:,,"A: Fyzickým osobám, pokud jde o údaje o nich vedené.","B: Všem fyzickým i právnickým osobám, které o to požádají, a to v rozsahu jejich žádosti.","C: Všem držitelům řidičského oprávnění, kteří o to požádají, a to v rozsahu jejich žádosti."
2613,06060031,Po dobu zadržení řidičského průkazu:,,A: Držitel řidičského oprávnění nesmí řídit motorové vozidlo.,B: Držitel řidičského oprávnění smí řídit motorová vozidla jen s písemným svolením příslušného útvaru dopravní policie.,C: Držitel řidičského oprávnění smí řídit motorová vozidla s platným mezinárodním řidičským průkazem.
2618,06060051,Svislé dopravní značky upravující přednost:,,B: Jsou podřízeny světelným signálům.,A: Jsou nadřazeny světelným signálům.,C: Jsou postaveny na roveň světelných signálů.
2632,06060061,"Řidič motorového vozidla, který je povinen užít přenosného výstražného trojúhelníku, jej musí umístit:",,"B: Na okraj vozovky tak, aby byl pro přijíždějící řidiče včas a zřetelně viditelný, a to ve vzdálenosti nejméně 50 m, na dálnici nejméně 100 m za vozidlem; v obci může být tato vzdálenost, vyžadují-li to okolnosti, kratší.","A: Na krajnici vozovky ve vzdálenosti nejméně 80 m, na dálnici a silnici I. třídy nejméně 130 m za vozidlem.","C: V libovolné vzdálenosti na okraj vozovky tak, aby byl pro přijíždějící řidiče včas a zřetelně viditelný."
2638,06060350,Pěší zóna je:,,"A: Oblast, jejíž začátek je označen dopravní značkou ""Pěší zóna"" a konec je označen dopravní značkou ""Konec pěší zóny"".","B: Oblast, jejíž začátek je označen dopravní značkou ""Stezka pro chodce"" a konec je označen dopravní značkou ""Konec stezky pro chodce"".","C: Každý chodník, oddělený od vozovky výškově nebo jinak, který jiní účastníci provozu než chodci nesmí použít."
2639,06060067,"Dojde-li během jízdy na dálnici na vozidle nebo nákladu k závadě, pro kterou nelze dosáhnout na rovině rychlosti nejméně 80 km/h, musí řidič:",,A: Opustit dálnici na nejbližším výjezdu.,B: Vozidlo okamžitě odstavit na krajnici a označit jako překážku provozu.,C: Přejet do jízdního pruhu pro pomalá vozidla a v něm pokračovat v jízdě.
