id,code,title,media,answer,firstWrong,secondWrong
3148,06060400,"Vyžadují-li provozní nebo jiné závažné důvody, aby osoby při vystupování z vozidla taxislužby vstoupily do vozovky:",,B: Je řidič vozidla taxislužby oprávněn zastavovat ostatní vozidla.,A: Je řidič vozidla taxislužby povinen umístit za vozidlo přenosný výstražný trojúhelník.,C: Je řidič vozidla taxislužby povinen oznámit tuto skutečnost policii.
3149,06060401,"Vyžadují-li provozní nebo jiné závažné důvody, aby osoby při vystupování z autobusu mimo zastávku vstoupily do vozovky:",,B: Je dopravce oprávněn zastavovat ostatní vozidla.,A: Je dopravce povinen umístit za stojící autobus přenosný výstražný trojúhelník.,C: Je každý cestující z autobusu starší 18 let oprávněn zastavovat ostatní vozidla.
3204,06060471,U vlečeného vozidla musí být za snížené viditelnosti rozsvícena:,,A: Obrysová nebo potkávací světla a při poruše těchto světel musí být vlečené vozidlo na straně ke středu vozovky osvětleno vpředu neoslňujícím bílým světlem a vzadu červeným světlem.,B: Obrysová nebo potkávací světla a při poruše těchto světel musí být vozidlo na straně ke středu vozovky osvětleno vpředu červeným přerušovaným světlem.,C: Obrysová světla spolu se zapnutým výstražným světelným zařízením; při poruše obrysových světel lze užít výstražné světelné zařízení samostatně.
3214,06060481,"Řidič vozidla, které je vybaveno zvláštním výstražným světlem oranžové barvy, smí tohoto světla užívat:",,C: Pokud by jeho jízdou nebo pracovní činností mohla být ohrožena bezpečnost provozu na pozemních komunikacích.,"A: Pouze za snížené viditelnosti, například za deště, tmy nebo sněžení, pokud by jeho jízdou byla ohrožena bezpečnost provozu na pozemních komunikacích.","B: Je-li nutné upozornit ostatní účastníky provozu na hrozící nebezpečí, například při nutnosti náhle snížit rychlost jízdy nebo zastavit vozidlo."
4024,09010007,"Účastníci dopravní nehody, při které došlo ke hmotné škodě na majetku třetí osoby, s výjimkou škody na vozidle, jehož řidič má účast na dopravní nehodě nebo škody na věci přepravované v tomto vozidle:",,A: Jsou povinni vždy ohlásit tuto dopravní nehodu policistovi.,"B: Jsou povinni ohlásit tuto dopravní nehodu policistovi pouze v případě, že je tato škoda vyšší než 100 000 Kč.","C: Nejsou povinni ohlásit tuto dopravní nehodu policistovi, jestliže se dohodnou na míře účasti na způsobené škodě a ohlásí nehodu pojišťovně."
4027,09010006,"Dojde-li při dopravní nehodě k poškození obecně prospěšného zařízení, jsou účastníci dopravní nehody:",,"A: Povinni vždy neprodleně ohlásit tuto událost Policii České republiky, bez ohledu na výši způsobené škody.","B: Povinni neprodleně ohlásit tuto událost Policii České republiky, pouze pokud výše způsobené škody přesahuje částku 50 000 Kč.","C: Povinni neprodleně ohlásit tuto událost Policii České republiky, pouze pokud výše způsobené škody přesahuje částku 100 000 Kč."
4028,09010005,"Účastníci dopravní nehody jsou povinni neprodleně ohlásit tuto událost policistovi, dojde-li při nehodě:",,A: K hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 100 000 Kč.,B: K hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 50 000 Kč.,C: K hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 30 000 Kč.
4030,09010004,Účastníci dopravní nehody jsou povinni neprodleně ohlásit policistovi:,,"A: Nehodu, při níž došlo k usmrcení nebo zranění osoby nebo k hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 100 000 Kč.","B: Nehodu, při níž došlo k usmrcení nebo zranění osoby; nejsou povinni ohlásit nehodu, při níž došlo jen k hmotné škodě bez ohledu na její výši.",C: Každou nehodu bez ohledu na výši hmotné škody.
4031,09010003,"Dojde-li při dopravní nehodě ke hmotné škodě na některém ze zúčastněných vozidel včetně přepravovaných věcí nižší než 100 000 Kč, jsou účastníci dopravní nehody povinni ohlásit tuto nehodu policistovi:",,A: Jestliže nemohou sami bez vynaložení nepřiměřeného úsilí zabezpečit obnovení plynulosti provozu na pozemních komunikacích.,B: Jestliže nehoda vznikla v důsledku nedání přednosti v jízdě.,C: Jestliže je nutno některé ze zúčastněných vozidel odstranit pomocí odtahové služby.
4032,09010002,"Dojde-li při dopravní nehodě ke hmotné škodě na některém ze zúčastněných vozidel včetně přepravovaných věcí nižší než 100 000 Kč, jsou účastníci dopravní nehody povinni ohlásit tuto nehodu policistovi:",,A: Jestliže při ní došlo k poškození životního prostředí.,B: Pokud o to požádá svědek dopravní nehody.,C: Jestliže při ní vznikla škoda na vozidle hromadné přepravy osob.
4034,09010008,"Dojde-li při dopravní nehodě ke hmotné škodě pouze na vozidle, jehož řidič měl účast na dopravní nehodě nebo ke hmotné škodě na věci přepravované v tomto vozidle nepřevyšující 100 000 Kč:",,A: Nejsou účastnící dopravní nehody povinni ohlásit tuto nehodu policistovi.,B: Jsou účastnící dopravní nehody povinni neprodleně ohlásit tuto nehodu policistovi.,C: Nesmí účastnící dopravní nehody tuto ohlásit policistovi.
4118,10040026,Při řízení křižovatky policistou mohou pokračovat v jízdě vozidla:,,A: ke kterým stojí policista bokem.,B: ke kterým stojí policista čelem.,C: ke kterým stojí policista zády.
5448,22050008,Zastavuje-li řidič u okraje pozemní komunikace:,,B: musí dávat znamení o změně směru jízdy.,A: nesmí dávat znamení o změně směru jízdy.,C: může dávat znamení o změně směru jízdy.
5450,22050010,Při zařazování z připojovacího pruhu do průběžného pruhu:,./assets/3513.png,B: nesmí řidič vozidla z výhledu ohrozit vozidla jedoucí v průběžném pruhu.,A: má řidič vozidla z výhledu přednost před vozidly jedoucími v průběžném pruhu.,C: nesmí řidič vozidla z výhledu ohrozit ani omezit vozidla jedoucí v průběžném pruhu.
5455,22050015,Jaké platí v České republice legislativní podmínky pro používání dětských zádržných systémů?,,"B: Dítě, jehož tělesná hmotnost nepřevyšuje 36 kg a tělesná výška nepřevyšuje 150 cm musí být umístěno v dětském zádržném systému.",A: Dítě musí být umístěno v dětském zádržném systému do věku 12 let.,C: Používání dětského zádržného systému není legislativně upraveno.
5457,22050017,"Jak se zachová řidič vozidla přijíždějící k přechodu pro chodce, kde osoby zjevně hodlají přecházet pozemní komunikaci?",./assets/3525.png,A: Nesmí ohrozit nebo omezit chodce a v případě potřeby je řidič povinen i zastavit vozidlo před přechodem pro chodce.,B: Nemusí snížit rychlost jízdy nebo zastavit vozidlo před přechodem pro chodce.,
5458,22050018,Chodci ve vyobrazené dopravní situaci:,./assets/3527.png,A: musí použít místo pro přecházení pokud jsou od něj vzdáleni do 50 m.,B: nemusí použít místo pro přecházení pokud jsou od něj vzdáleni do 50 m.,
5460,22050020,Řidič vozidla z výhledu hodlá pokračovat v jízdě vlevo. Přitom:,./assets/3531.png,B: musí dát přednost protijedoucímu vozidlu.,"A: nemusí dát přednost protijedoucímu vozidlu, neboť pokračuje po hlavní pozemní komunikaci.","C: nemusí dát přednost protijedoucímu vozidlu, neboť jede na signál ""VOLNO""."
5463,22050023,Řidič vozidla z výhledu ve vyobrazené dopravní situaci v obci:,./assets/3537.png,"C: je informován o motorovém vozidle, které tvoří překážku provozu na pozemní komunikaci ve vzdálenosti 50 metrů nebo kratší a musí přizpůsobit jízdu této mimořádné dopravní situaci.","A: je informován o motorovém vozidle, které tvoří překážku na pozemní komunikaci ve vzdálenosti 150 metrů a musí přizpůsobit jízdu této mimořádné dopravní situaci.","B: je informován o motorovém vozidle, které tvoří překážku na pozemní komunikaci ve vzdálenosti 100 metrů a musí přizpůsobit jízdu této mimořádné dopravní situaci."
5464,22050024,Osoba na kolečkových lyžích je považována z hlediska pravidel provozu na pozemních komunikacích za:,./assets/3539.png,A: chodce.,B: cyklistu.,C: jezdce na osobním přepravníku.
5470,22050030,Smí řidič vozidla z výhledu vjet na železniční přejezd?,./assets/3551.png,B: Ne.,"A: Ano, situace je dostatečně přehledná a závory jsou zvednuty.",
5515,22100034,Záchranářská ulička se tvoří:,./assets/3629.png,B: V momentě zpomalování vozidel v souvislé koloně.,A: Až po příjezdu vozidel s právem přednosti v jízdě.,C: Jen pokud je na vozovce místo na uvolnění jízdního pruhu.
5532,23030009,Může řidič řídit vozidlo pokud je jeho schopnost k řízení snížena v důsledku jeho zdravotního stavu?,./assets/3663.png,A: Nemůže.,B: Může.,"C: Může, pouze na dojetí k lékaři, nebo svého bydliště za podmínky zvýšené opatrnosti."
5535,23030011,Smí řidič při zastavení vozidla před železničním přejezdem za snížené viditelnosti užít potkávací světla?,./assets/3669.png,"A: Ne, pokud by jimi mohl oslnit řidiče v protisměru.","B: Ano, za všech okolností.","C: Ne, je povinen vždy užít dálková světla."
5588,23060026,"Jaký úmysl signalizuje nevidomý chodec, který mávne bílou slepeckou holí směrem k vozovce?",,B: Přejít vozovku.,A: Zastavit vozidlo MHD mimo vyznačenou zastávku.,C: Zastavit vozidlo taxislužby.
5590,23060028,"Smí chodec vstupovat na přechod pro chodce nebo na vozovku, přijíždějí-li ""vozidla s právem přednostní jízdy""?",,"C: Nesmí. Nachází-li se již na přechodu pro chodce nebo na vozovce, musí neprodleně uvolnit prostor pro projetí těchto vozidel.","A: Nesmí pouze v případě, kdy vozidlo s právem přednostní jízdy užije zvláštní výstražné světlo modré nebo modré a červené barvy a zároveň i povinné zvukové výstražné znamení.",B: Smí.
5600,23060038,"Řidiči motorového vozidla označeného parkovacím průkazem pro osoby se zdravotním postižením nemusí v jednotlivých případech a je-li to naléhavě nutné, po dobu nezbytně potřebnou:",./assets/3769.png,C: Dodržovat zákaz stání a zákaz stání vyplývající z dopravní značky „zákaz stání“; přitom nesmí být ohrožena bezpečnost a plynulost provozu na pozemních komunikacích.,A: Dodržovat zákaz zastavení vyplývající z dopravní značky „zákaz zastavení“; přitom nesmí být ohrožena bezpečnost a plynulost provozu na pozemních komunikacích.,"B: Nemusí dodržovat zákaz zastavení a stání, které jsou stanoveny zákonem."
5613,24030003,"Je řidič motorového vozidla povinen dodržet bezpečný boční odstup (1,5 m resp.1m) při míjení cyklisty, který se pohybuje stejným směrem ve vyhrazeném jízdním pruhu?",./assets/3785.png,"C: Nemusí, jelikož v takovém případě se nejedná o předjíždění.","A: Nemusí, dodržení předepsaného odstupu je povinností cyklisty.",B: Musí vždy.
5615,24030005,"Můžete od řidiče motocyklu s označením “L” (žák autoškoly), který je v dalším vozidle doprovázen učitelem, očekávat, že se při řízení dopustí nějaké chyby, například nedání přednosti v jízdě?",./assets/3789.png,"A: Ano, chybu řidiče (žáka autoškoly) nelze vyloučit a v rámci defenzivní jízdy je vhodné s ní počítat.","B: Ne, žák autoškoly jedoucí samostatně dostává pokyny od učitele a chyba je tak vyloučena.","C: Ne, žák autoškoly zná své povinnosti a můžete se spolehnout, že bude vše dodržovat."
5682,24070026,Může řidič motorového vozidla vjíždět do prostoru vyhrazeného jízdního pruhu?,./assets/3901.png,"A: Ano, například pokud je to nutné při objíždění překážky, nesmí přitom cyklistu jedoucího v tomto pruhu ohrozit ani omezit.","B: Ne, do vyhrazeného jízdního pruhu pro cyklisty nesmí vůbec vjíždět.","C: Může, pokud neohrozí cyklistu jedoucího v tomto pruhu."
5683,24070027,Řidič vozidla z výhledu hodlá pokračovat v jízdě v přímém směru. Přitom:,./assets/3903.png,B: Nedává znamení o změně směru jízdy.,A: Musí dát znamení o změně směru jízdy vpravo.,C: Musí dát znamení o změně směru jízdy vlevo.
5684,24070028,Řidič vozidla z výhledu hodlá pokračovat v jízdě vlevo. Přitom:,./assets/3905.png,"A: Nemusí dát přednost protijedoucímu vozidlu, neboť pokračuje po hlavní pozemní komunikaci.",B: Musí dát přednost protijedoucímu vozidlu.,"C: Nemusí dát přednost protijedoucímu vozidlu, protože odbočuje vlevo."
5692,24070034,Řidič vozidla z výhledu ve vyobrazené křižovatce s přerušovaně svítícím žlutým světlem hodlá pokračovat v jízdě vlevo. Přitom:,./assets/3917.png,"B: Nemusí dát přednost protijedoucímu vozidlu, neboť pokračuje po hlavní pozemní komunikaci a nejedná se o křižovatku řízenou světelnými signály.","A: Nemusí dát přednost protijedoucímu vozidlu, protože odbočuje vlevo.",C: Musí dát přednost protijedoucímu vozidlu.
