id,code,title,media,answer,firstWrong,secondWrong
5478,22050006,S ohledem na defenzivní způsob jízdy řidič vozidla z výhledu:,,B: by měl zvýšit pozornost a přizpůsobit svou jízdu zejména kvůli omezenému výhledu způsobenému zastavením autobusu v zastávce.,"A: věnuje pozornost pouze chodcům, jinak má dostatečný přímý rozhled a nemusí tak snižovat rychlost jízdy, protože je na hlavní pozemní komunikaci.",C: musí zastavit vozidlo za autobusem a vyčkat jeho odjezdu ze zastávky.
5482,22100001,Vyhodnoťte nejzávažnější riziko v animaci:,,C: cyklista.,A: dodávka na vedlejší pozemní komunikaci.,B: přecházející chodkyně.
5483,22100002,Ve vyobrazené dopravní situaci:,,A: By řidiči měli v souvislosti s klimatickými podmínkami očekávat možnost vzniku překážky a rizikového chování ostatních řidičů.,B: Při ztížených klimatických podmínkách si řidič jedoucí první určuje směr jízdy a ostatní řidiči se musí přizpůsobit jeho jízdě.,C: Svislá dopravní značka zakazuje přejíždět do levého jízdního pruhu při ztížených klimatických podmínkách.
5484,22100003,Jaká pravidla silničního provozu musíme dodržovat v následující dopravní situaci?,,B: Počínat si zvláště obezřetně vůči ostatním účastníkům provozu a při výjezdu z obytné zóny dávat přednost všem účastníkům silničního provozu.,A: Dodržovat nejvyšší dovolenou rychlost 30 km/h.,"C: Dávat přednost všem couvajícím vozidlům, hrajícím si dětem na vozovce a psům na vodítku, dodržovat nejvyšší povolenou rychlosti 25 km/h."
5485,22100004,Řidič vozidla z výhledu:,,"B: je upozorněn červenými směrovými sloupky na riziková místa, kde může docházet k výjezdům zemědělské techniky.",A: musí sledovat situaci v provozu a dát přednost v jízdě vozidlům vyjíždějícím z pozemní komunikace označené červenými směrovými sloupky.,C: se v úseku označeném červenými směrovými sloupky může pohybovat nejvyšší dovolenou rychlostí 70 km/hod.
5486,22100005,Ve vyobrazené dopravní situaci:,,B: řidič červeného vozidla nepřizpůsobil rychlost při průjezdu zatáčkou na mokré vozovce.,"A: řidič vozidla z výhledu jel na pozemní komunikaci mimo obec vyšší rychlostí, než mu zákon umožňuje.",C: řidič červeného vozidla nemohl předvídat možnost smyku svého vozidla.
5487,22100006,Ve vyobrazené dopravní situaci řidič vozidla z výhledu:,,"C: nesmí objíždět tramvaj, pokud to není umožněno dopravní značkou „Objíždění tramvaje“.","A: může objíždět tramvaj, pokud neohrozí osoby vystupující z tramvaje.","B: může objíždět tramvaj, pokud neohrozí protijedoucí řidiče."
5488,22100007,S ohledem na defenzivní způsob jízdy řidič vozidla z výhledu:,,B: nebude v této dopravní situaci předjíždět jezdce na koloběžce a bude dodržovat bezpečnou vzdálenost minimálně 2 sekundy.,A: zvýší rychlost jízdy a předjede jezdce na koloběžce ještě před zúžením.,"C: nebude v této dopravní situaci předjíždět jezdce na koloběžce a bude dodržovat bezpečnou vzdálenost 0,7 sekundy na reakční dobu řidiče plus 0,3 sekundy na prodlevu brzd."
5489,22100008,Ve vyobrazené dopravní situaci chodkyně na přechodu pro chodce,,"A: se před přecházením po přechodu pro chodce musela přesvědčit, zda pozemní komunikaci může přejít, aby nevstoupila bezprostředně před jedoucí vozidlo.","B: se před přecházením po přechodu pro chodce nemusela přesvědčit, zda pozemní komunikaci může přejít, protože má na přechodu pro chodce absolutní přednost.",C: se při přecházení po přechodu pro chodce nemusí věnovat situaci v provozu.
5490,22100009,Dodržel řidič vozidla z výhledu bezpečnou vzdálenost pro případnou náhlou změnu jízdy nebo pád cyklisty?,,C: dodržel bezpečnou vzdálenost za cyklistou.,A: nedodržel bezpečnou vzdálenost pro jízdu předepsanou v piktogramovém koridoru pro cyklisty.,"B: dodržel bezpečnou vzdálenost, ale překročil nejvyšší dovolenou rychlost."
5491,22100010,Ve vyobrazené dopravní situaci řidič kamionu při odbočování vpravo,,B: mohl vybočit ze směru své jízdy vlevo s ohledem na rozměry vozidla.,A: vjel neoprávněně do protisměru a tím ohrozil protijedoucí vozidlo z výhledu.,"C: nedal přednost v jízdě řidiči vozidla z výhledu, který jel po hlavní pozemní komunikaci."
5492,22100011,Dodržel řidič vozidla z výhledu bezpečnou vzdálenost a nejvyšší dovolenou rychlost?,,C: Dodržel bezpečnou vzdálenost a nepřekročil nejvyšší dovolenou rychlost.,A: Nedodržel bezpečnou vzdálenost a překročil nejvyšší dovolenou rychlost.,"B: Dodržel bezpečnou vzdálenost, ale překročil nejvyšší dovolenou rychlost na železničním přejezdu."
5523,23030001,Řidič nákladního vozidla ve vyobrazené dopravní situaci při odbočování vpravo s ohledem na rozměry vozidla musel nejdříve vybočit ze směru své jízdy vlevo a přitom,,B: musel dávat pouze znamení o změně směru jízdy vpravo.,A: musel dát nejdříve znamení o změně směru jízdy vlevo a poté vpravo.,C: nemusel dávat znamení o změně směru jízdy.
5524,23030002,Ve vyobrazené dopravní situaci řidič osobního motorového vozidla,,"B: musel snížit rychlost jízdy, případně zastavit, aby umožnil vyjetí autobusu ze zastávky.","A: nesměl umožnit vyjetí autobusu ze zastávky, protože by snížením rychlosti jízdy, případně zastavením, mohl ohrozit řidiče za ním jedoucích vozidel.","C: nemusel umožnit vyjetí autobusu ze zastávky, ale jedná se o slušnost vůči řidiči autobusu."
5525,23030003,Provedl řidič nákladního vozidla ve vyobrazené dopravní situaci odbočení vlevo bezpečně a v souladu s pravidly silničního provozu?,,"A: Ne, měl omezený přímý výhled způsobený protijedoucím vozidlem odbočujícím vlevo a zároveň nezohlednil délku svého vozidla.","B: Ne, měl omezený přímý výhled způsobený protijedoucím vozidlem odbočujícím vlevo. Délku vozidla zohlednit nemusel.","C: Ano, řidič nákladního vozidla měl dostatečný rozhled a při odbočení neomezil ani neohrozil protijedoucího řidiče vozidla z výhledu."
5526,23030004,Řidič vozidla z výhledu ve vyobrazené křižovatce s kruhovým objezdem:,./assets/3651.png,A: Má přednost v jízdě před vozidly jedoucími po kruhovém objezdu.,B: Musí dát přednost v jízdě vozidlům jedoucím po kruhovém objezdu.,C: Se musí na tomto kruhovém objezdu pouze otočit a jet zpět.
5562,23060001,Ve vyobrazené dopravní situaci řidič vozidla z výhledu,,"B: musel umožnit nevidomému chodci nerušené a bezpečné přejití vozovky, protože bylo zřejmé, že nevidomý chodec hodlá přecházet vozovku po přechodu pro chodce.","A: nemusel zastavit před přechodem pro chodce, nevidomý chodec byl ještě daleko od místa přecházení vozovky a řidič měl dostatek času přechod pro chodce přejet, aniž by chodce ohrozil nebo omezil.","C: nemusel umožnit nevidomému chodci přejití vozovky, protože ten se dopustil přestupku, kdy hodlal sám, bez doprovodu přecházet vozovku."
5564,23060003,Řidič vozidla z výhledu ve vyobrazené dopravní situaci,,"C: musel dbát zvýšené opatrnosti i v případě, že šel nevidomý chodec po chodníku a přizpůsobit svou jízdu tak, aby byl schopný reagovat na případnou neočekávanou reakci nevidomého chodce.","A: nemusel dbát zvýšené opatrnosti, protože nevidomý chodec šel po chodníku a neměl tedy důvod této situaci přizpůsobit svou jízdu.","B: musel dbát zvýšené opatrnosti a dodržet zákonem stanovený odstup minimálně 2 m od nevidomého chodce, aby mohl zabránit případné kolizi."
5567,23060006,Došlo ve vyobrazené dopravní situaci k porušení pravidel silničního provozu?,,"B: Ano, chodec se před tím, než vstoupil na přechod pro chodce nepřesvědčil o situaci v provozu a vběhl bezprostředně před řidiče motocyklu.","A: Ano, řidič motocyklu musel zastavit za autobusem, který stojí v obci v zastávce a pokračovat až po jeho odjetí.","C: Ne, chodec má na přechodu přednost a řidič motocyklu tomu přizpůsobil rychlost své jízdy."
5568,23060007,"Jak se musí ve vyobrazené dopravní situaci zachovat řidič vozidla z výhledu v místě označeném bílou klikatou čárou na vozovce za dopravní značkou ,,Chodci”?",,A: Musí zde projíždět se zvýšenou opatrností a přizpůsobit rychlost jízdy zvýšenému pohybu chodců.,B: Musí kvůli zvýšenému pohybu chodců jet v bezpečném odstupu od kraje vozovky. Povinný odstup od kraje vozovky je vyznačen bílou klikatou čárou na vozovce.,"C: Musí umožnit chodcům, aby v tomto místě přešli vozovku a to zpomalením nebo i zastavením vozidla."
5569,23060008,Ve vyobrazené dopravní situaci osoba na osobním přepravníku,,A: mohla jet po chodníku a přejet po přechodu pro chodce.,"B: nesměla jet ani po chodníku, ani přejet po přechodu pro chodce.","C: mohla jet po chodníku, ale nesměla přejet po přechodu pro chodce."
5570,23060009,Porušili řidič vozidla z výhledu a řidič bílého osobního vozidla ve vyobrazené dopravní situaci při předjíždění cyklisty pravidla silničního provozu?,,"C: Ne neporušili, při předjíždění cyklisty mohli přejet podélnou čáru souvislou, aby dodrželi minimální boční odstup 1,5 m.","A: Ano porušili, předjížděli cyklistu v místě, kde byla na vozovce vyznačena podélná čára souvislá.","B: Ano porušili, mohli sice cyklistu předjíždět, ale nesměli přitom přejet podélnou čáru souvislou."
5571,23060010,"Musí řidič vozidla z výhledu ve vyobrazené dopravní situaci dodržet zákonem stanovený bezpečný boční odstup nejméně 1,5 m od cyklisty?",,"B: Ne, cyklista jede ve vyhrazeném jízdním pruhu pro cyklisty, nejedná se tedy o předjíždění.","A: Ano, cyklista jede ve vyhrazeném jízdním pruhu pro cyklisty, jedná se o předjíždění cyklisty řidičem.","C: Ano, pokud však cyklista jede ve vyhrazeném jízdním pruhu pro cyklisty, bezpečný boční odstup je stanoven na nejméně 1 m."
5572,23060011,Vyhodnoťte nejzávažnější riziko v ukázce,,B: jezdec na koloběžce na přechodu pro chodce.,A: chodec na přechodu pro chodce.,C: autobus stojící v autobusové zastávce.
5573,23060002,Nevidomý chodec signalizuje úmysl přejít vozovku,,B: mávnutím bílou slepeckou holí ve směru přecházení.,A: ťukáním bílé slepecké hole o konec chodníku.,"C: otočením hlavy ze strany na stranu, jako kdyby se rozhlížel."
5646,24030036,Zachoval se řidič vozidla z výhledu při zařazování do průběžného jízdního pruhu správně?,,"B: ano, využil celou délku připojovacího pruhu, aby dosáhl rychlosti vozidel v průběžném jízdním pruhu a zařadil se do něj.","A: ne, na konci připojovacího pruhu měl zastavit a zařadit se až poté, kdy se přesvědčil o tom, že situace v průběžném jízdním pruhu mu to umožňuje.","C: ne, do průběžného jízdního pruhu měl najet okamžitě na začátku připojovacího pruhu, protože v průběžném jízdním pruhu nejelo žádné vozidlo."
5647,24030037,Ve vyobrazené dopravní situaci řidič vozidla jedoucí v průběžném jízdním pruhu:,,"A: způsobil nebezpečnou dopravní situaci, tím, že zastavil v průběžném jízdním pruhu.","B: správně zastavil, aby umožnil zařazení vozidla z připojovacího pruhu.",C: měl umožnit najetí vozidla z připojovacího pruhu najetím do levého jízdního pruhu.
5648,24030038,Ve vyobrazené dopravní situaci řidič protijedoucího vozidla:,,C: při předjíždění ohrozil řidiče vozidla z výhledu.,A: nesměl v daném místě předjíždět.,"B: předjížděl bezpečně, dostatečná šířka vozovky umožňovala, aby se protijedoucí vozidla vyhnula."
5649,24030039,Dodržel řidič vozidla z výhledu v ukázce dostatečnou bezpečnou vzdálenost od před ním jedoucího vozidla?,,"B: Ano, vzdálenost mezi vozidly byla minimálně 2 sekundy.","A: Ano, vzdálenost mezi vozidly byla minimálně 1 sekundu.","C: Ne, bezpečná vzdálenost byla nedostatečná."
5650,24030040,Jak se zachováte jako řidič vozidla z výhledu v ukázce v úseku s vyznačenými šipkami na vozovce?,,"A: Pojedu tak, aby vzdálenost od vozidla přede mnou odpovídala minimálně vzdálenosti dvou celých šipek na vozovce.","B: Zvětším vzdálenost, tak abych viděl minimálně 3 šipky na vozovce mezi mnou a vozidlem přede mnou.","C: Zpomalím, šipky jsou optickou brzdou a upozorňují mě na rizikové místo na komunikaci."
5651,24030041,Jak se jako řidič vozidla z výhledu zachovám ve vyobrazené dopravní situaci s ohledem na zásady bezpečné a defenzivní jízdy?,,"B: Zpomalím, abych vytvořil větší prostor pro řešení rizikové situace.","A: Budu pokračovat stejnou rychlostí, situace v levém jízdním pruhu se mě netýká.","C: Zvýším rychlost jízdy tak, abych se vyhnul rizikové situaci v levém jízdním pruhu."
5652,24030042,K jakému porušení silničních pravidel ve vyobrazené dopravní situaci došlo?,,"B: Řidič modrého vozidla, které vjíždělo na kruhový objezd, nedal přednost v jízdě řidiči vozidla z výhledu, který jel po kruhovém objezdu.","A: Řidič autobusu nedal přednost v jízdě řidiči vozidla z výhledu, který vjížděl na kruhový objezd.",C: Řidič vozidla z výhledu nesměl zastavit před přechodem pro chodce při výjezdu z kruhového objezdu.
5653,24030043,K jakému porušení silničních pravidel došlo ve vyobrazené dopravní situaci?,,"B: Chodkyně se před vstupem do vozovky nerozhlédla, nevěnovala se situaci v provozu.","A: Řidič vozidla z výhledu ohrozil chodkyni, která přecházela po přechodu pro chodce.",C: Řidič vozidla z výhledu zastavil před přechodem pro chodce v místě výjezdu z kruhového objezdu.
5654,24030044,Musí ve vyobrazené dopravní situaci řidič vozidla z výhledu zastavit vozidlo před jednokolejným železničním přejezdem?,,"B: Musí, protože mu to přikazuje svislá dopravní značka.","A: Nemusí, protože právě přejel vlak. Jedná se o jednokolejný přejezd, nemůže tedy ihned po něm jet vlak další.","C: Musí, protože řidič má povinnost zastavit před každým železničním přejezdem."
5655,24030045,Jako řidič vozidla z výhledu:,,"C: mám povinnost sledovat situaci v provozu, abych v případě nutnosti mohl včasnou reakcí odvrátit hrozící nebezpečí střetu i přesto, že jsem na hlavní pozemní komunikaci.","A: na hlavní pozemní komunikaci nemusím reagovat na hrozící nebezpečí střetu, ostatní účastníci jsou povinni odvrátit hrozící nebezpečí střetu, které jsem nezavinil.",B: na hlavní pozemní komunikaci nemám povinnost sledovat ostatní účastníky provozu.
5656,24070001,"Musí řidič vozidla z výhledu sledovat i situaci vpravo, v místě podélně zaparkovaných vozidel?",,"A: Ano, řidič je povinen sledovat situaci v provozu na pozemních komunikacích a předvídat hrozící nebezpečí spočívající mj. i v tom, že některý z parkujících řidičů může při vyjíždění z parkovacího místa za ním jedoucí vozidlo přehlédnout.","B: Nemusí, jede po hlavní komunikaci a řidiči ostatních vozidel mu musí dát přednost v jízdě.","C: Musí, protože má povinnost umožnit vyjetí řidiči zaparkovaného vozidla."
5657,24070002,Cyklista starší 10 let ve vyobrazené dopravní situaci:,,B: Nesmí jet po chodníku ani po přechodu pro chodce.,"A: Nesmí jet po chodníku, ale smí jet po přechodu pro chodce.",C: Smí přejet po vyznačeném přejezdu pro cyklisty.
5658,24070003,"Jak se zachoval řidič oranžového vozidla ve vyobrazené dopravní situaci, přijíždějící k železničnímu přejezdu, před kterým je umístěna dopravní značka “Stůj, dej přednost v jízdě!”?",,"B: Měl za povinnost zastavit vozidlo před železničním přejezdem, protože mu to přikazovala svislá dopravní značka.","A: Správně odhadl dobu, kdy ještě bylo možné přejet bezpečně železniční přejezd.","C: Měl za povinnost zastavit vozidlo před železničním přejezdem, protože se jednalo o jednokolejný železniční přejezd."
5659,24070004,Ve vyobrazené dopravní situaci:,,"C: Řidič vozidla, který jede v levém jízdním pruhu, měl za povinnost zastavit vozidlo před přechodem pro chodce, protože zde zastavili řidiči vozidel jedoucích stejným směrem.","A: Chodec nesmí vstoupit na přechod pro chodce do doby, než zastaví vozidla řidiči jedoucí v obou jízdních pruzích v jednom směru.","B: Řidič vozidla jedoucí v levém jízdním pruhu, nemusí před přechodem pro chodce zastavit vozidlo, má dostatek času projet aniž by ohrozil nebo neohrozil chodce."
5660,24070005,Dodrželi řidiči vozidel odbočující na křižovatce vlevo pravidla provozu?,,"A: Ne, měli se správně vyhýbat vlevo.","B: Ano, oba dali znamení o změně směru jízdy.","C: Ne, před odbočováním vlevo měli povinnost se zařadit co nejblíže k pravému okraji vozovky."
5661,24070006,Řidič černého vozidla:,,"B: Musí dát znamení o změně směru jízdy, protože mění směr jízdy doleva.","A: Nemusí dát znamení o změně směru jízdy, protože jede po hlavní pozemní komunikaci.","C: Musí dát znamení o změně směru jízdy, protože odbočuje na vedlejší pozemní komunikaci."
5662,24070007,Dodržel řidič bílého vozidla pravidla silničního provozu?,,"B: Ne, otáčení na přechodu pro chodce je zakázáno.","A: Ne, otáčení přes tramvajový pás je zakázáno.","C: Ano, na přechodu pro chodce nebyli chodci, které by ohrozil nebo omezil."
5663,24070008,Řidič vozidla z výhledu na křižovatce:,,A: Má přednost v jízdě před řidičem protijedoucího vozidla.,B: Musí dát přednost v jízdě řidiči protijedoucího vozidla odbočujícího vlevo.,"C: Musí na takovém místě, odkud má náležitý rozhled, na příkaz svislé dopravní značky zastavit vozidlo."
5664,24070009,Řidič zeleného vozidla v dané dopravní situaci:,,C: Nesmí v tomto místě odbočit vlevo.,"A: Může odbočit pouze v případě, že odbočuje do místa vyznačeného červenými směrovými sloupky.","B: Může odbočit vlevo, nesmí však ohrozit řidiče protijedoucího vozidla."
5665,24070010,Došlo ve vyobrazené dopravní situaci k porušení pravidel silničního provozu?,,"C: Ano, řidič protijedoucího osobního vozidla při odbočování vlevo byl povinen dát přednost v jízdě řidiči motocyklu.","A: Ne, oba řidiči odbočili v souladu s pravidly silničního provozu.","B: Ano, řidič motocyklu nesměl při odbočování vpravo najíždět do levého jízdního pruhu."
