id,code,title,media,answer,firstWrong,secondWrong
5509,22100028,"Jakou metodou lze v případě krizové situace minimalizovat brzdnou dráhu na většině povrchů vozovky s vozidlem, které je vybaveno ABS?",./assets/3619.png,C: Prudkým a silným sešlápnutím brzdového pedálu společně se sešlápnutím spojkového pedálu až k podlaze vozidla.,"A: Citlivým zabrzděním, zejména na kluzkých površích, a podřazováním na nižší převodové stupně.",B: Přerušovaným brzděním.
5510,22100029,Jakým způsobem lze určit optimální bezpečnou vzdálenost za vpředu jedoucím vozidlem?,./assets/3621.png,"A: Metodou, při které se údaje vzdálenosti převádí na odhad času. Na začátek je třeba zvolit nějaký pevný bod na okraji pozemní komunikace (například strom). Od okamžiku, kdy vozidlo jedoucí před námi tento bod míjí, začne řidič počítat sekundy. Je-li interval, kdy ke zvolenému bodu přijede vozidlo kratší než 2 sekundy, nejedná se o minimální bezpečnou vzdálenost.",B: Vzdáleností mezi patníky u pozemní komunikace při jakékoliv rychlosti.,"C: Vždy minimálně 20 metrů od předu jedoucího vozidla, přičemž tuto vzdálenost řidičodhadne pomocí pevných bodů u pozemní komunikace."
5511,22100030,"Jakým způsobem systém Front assist (systém zabraňující, nebo snižující následky čelního střetu) pomáhá v krizové situaci?",./assets/3623.png,"C: Radarovým senzorem, případně doplněným o obrysovou kameru, umístěným v přední části automobilu vyhodnocuje jeho vzdálenost od překážky a v případě nutnosti aktivuje brzdový systém. Před aktivací brzd upozorní řidiče zvukovým a vizuálním znamením.",A: Kamerou umístěnou v přední části automobilu nahrává viníka dopravní nehody.,B: Zesílením přední části automobilu zmírňuje následky případné dopravní nehody.
5517,22100036,V rámci dodržování bezpečné a defenzivní jízdy (například na dovolenou či služební cestu) by měl řidič vozidla z výhledu ve vyobrazené dopravní situaci:,./assets/3633.png,B: vidět na vozovce minimálně dvě šipky za vpředu jedoucím vozidlem za běžných podmínek a dodržet tak doporučenou bezpečnou vzdálenost jedoucích vozidel.,A: vidět na vozovce minimálně jednu šipku za vpředu jedoucím vozidlem za běžných podmínek a dodržet tak doporučenou bezpečnou vzdálenost jedoucích vozidel.,C: vidět na vozovce minimálně jednu šipku pouze za vpředu jedoucím osobním vozidlem za běžných podmínek.
5518,22100037,Systém ESC (ESP):,./assets/3635.png,C: Systém který pomáhá stabilizovat vozidlo při začínajícím smyku.,A: Udržuje vozidlo v jízdních pruzích.,B: Zajišťuje vyšší brzdný účinek automobilu.
5519,22100038,Airbag:,./assets/3637.png,A: Plní svou funkci pouze při řádném užití bezpečnostních pásů.,B: Plně nahrazuje funkci bezpečnostních pásů.,C: Aktivuje se pouze při zapnutí bezpečnostního pásu.
5521,22100040,Ovlivní používání zkrášlovacích prostředků za jízdy reakční dobu řidiče nutnou ke sledování a řešení situací v provozu na pozemních komunikacích?,./assets/3641.png,A: Ano. Řidič se musí věnovat plně řízení vozidla a sledovat situace v provozu na pozemních komunikacích.,B: Ne. Je důležité přijet do cílové destinace řádně a náležitě upraven/upravena.,C: Ne. Při řazení rychlostních stupňů také nemusím držet volant oběma rukama.
5522,22100041,Ovlivní konzumace potravin za jízdy reakční dobu řidiče nutnou k vyřešení mimořádné události v provozu na pozemních komunikacích?,./assets/3643.png,B: Ano. Řidič se musí věnovat plně řízení vozidla a sledovat situaci v provozu na pozemních komunikacích.,A: Ne. Konzumace potravin není zakázána.,C: Ne. Pokud konzumuje lehkou a vyváženou stravu.
5536,23030012,Může být přetížení nákladního vozidla při přepravě nákladu nebezpečné?,./assets/3671.png,"A: Ano může, neboť přetížené vozidlo se v důsledku fyzikálních zákonů může stát neovladatelným.","B: Ne, nemůže. Pokud má řidič dostatek zkušeností s jízdou s přetíženým nákladem, tak dokáže všechny problémy s takovýmto vozidlem eliminovat.","C: Ne nemůže, přetížení vozidla není nebezpečné, pokud řidič dodržuje bezpečnostní přestávky a reaguje na povětrnostní podmínky a další podněty v provozu."
5556,23030030,Při přepravě dětí a jejich umístění do dětské autosedačky je důležité zejména dbát na:,./assets/3703.png,"B: Výšku přepravovaného dítěte, která má zásadní vliv na polohu bezpečnostního pásu, ten nikdy nesmí vést přes krk dítěte.",A: Dostatečnou hmotnost přepravovaného dítěte a jeho neustálého kontaktu dolních končetin s podlahou vozidla.,"C: Umístění dětské autosedačky pouze za sedadlem spolujezdce, tedy vzadu vpravo. Jiná sedadla ve vozidle nejsou vybavena systémem ISOFIX."
5560,23030032,Kdy je nutné vypnout čelní airbag před sedadlem spolujezdce s ohledem na přepravu dětí v zádržném systému?,./assets/3711.png,"A: Bezpodmínečně pokaždé, když je dítě přepravováno v dětském zádržném systému čelem proti směru jízdy automobilu (tzv. vajíčko/protisměrná dětská autosedačka). V případě zádržných systémů instalovaných ve směru jízdy vozidla se airbag nevypíná, ale doporučuje se posunout sedadlo s dětskou autosedačkou směrem dozadu od čelního airbagu.","B: Pokud mám na dětském zádržném systému použitém čelem proti směru jízdy automobilu (na tzv. vajíčku) ochranné madlo, není nutné čelní airbag vypínat.",C: V případě umístění dětské autosedačky na přední sedadlo zůstává tento bezpečnostní prvek vždy aktivní.
5574,23060012,S jakým rizikem může řidič počítat při jízdě za označeným výcvikovým vozidlem autoškoly?,./assets/3739.png,"B: S tím, že vozidlo autoškoly může doprovázet žadatele o ŘO na motocyklu při výcviku nebo při závěrečných zkouškách.",A: S žádným rizikem. Nemusí brát ohled na tyto účastníky silničního provozu.,C: Nemusí brát zřetel na žádné zvýšené riziko.
5575,23060013,Ve vyobrazené dopravní situaci by měl řidič nákladního automobilu nebo autobusu v obci:,./assets/3741.png,"C: Jet jen takovou rychlostí, aby byl schopen bezpečně zastavit vozidlo.",A: Jet minimálně 50 km/h.,"B: Jet nejvýše rychlostí, která je dána obecnou úpravou silničního provozu, není při tom nutno předvídat okolnosti vedoucí k náhlé nutnosti zastavit vozidlo."
5591,23060029,"Jedete za dvěma motocykly, jejichž řidiči používají označení “L” (autoškola). Je vzhledem k bezpečnosti silničního provozu vhodné se zařazovat při předjíždění mezi tato vozidla?",./assets/3753.png,"B: Ne. Zákon o silničním provozu to sice nezakazuje, avšak nepřispěje to ke zvýšení bezpečnosti silničního provozu.",A: Ano. Navíc to přispěje ke zvýšení plynulosti silničního provozu.,C: Zařazování se mezi tato vozidla při předjíždění nemá žádný negativní vliv na bezpečnost provozu.
5592,23060030,Smí řidič vozidla z výhledu přejíždět podélnou čáru souvislou při předjíždění cyklisty?,./assets/3755.png,C: Ano.,"A: Ne, řidič nesmí předjíždět, jelikož vodorovnou dopravní značku podélnou čáru souvislou je zakázáno přejíždět nebo ji nákladem přesahovat.","B: Ano, ale pouze v obci."
5597,23060035,Řidič vozidla hromadné dopravy osob by měl s ohledem na nevidomé osoby ve vyobrazené dopravní situaci zastavit.,./assets/3763.png,"A: U signálního pásu z reliéfní dlažby tak, aby nevidomé osoby bezpečně poznaly místo nástupu do autobusu.","B: U označníku zastávky, protože nevidomé osoby ho naleznou pomocí slepecké hole.","C: Před nápisem BUS na vozovce, aby bylo vidět označení zastávky."
5607,23060045,Jak může řidič snížit riziko střetu s projíždějícím cyklistou při vystupovaní z vozidla?,./assets/3777.png,"B: Řidič vozidla využívá tzv. holandského manévru, kdy dveře otevře pravou (vzdálenější) rukou, která ho přinutí natočit tělo. Tímto způsobem lépe zkontroluje zpětné zrcátko a přes levé rameno se ohlédne vzad ještě před úplným otevřením dveří.","A: Řidič vozidla nemá povinnost, aby v dané situaci přemýšlel za ostatní účastníky provozu. Cyklista musí předvídat a rychlost jízdy přizpůsobit situaci, aby nedošlo ke kolizi.","C: Řidič vozidla se musí důkladně podívat do zpětného zrcátka na čelním skle a následně se ohlédne přes pravé rameno, aby celou situaci zkontroloval ve skle zadních dveří. Současně levou rukou otevírá dveře, aby projíždějícím cyklistům dal signál, že hodlá vystupovat."
5608,23060046,Řidič nákladního automobilu nebo autobusu ve vyobrazené dopravní situaci musí předvídat:,./assets/3779.png,"A: Nebezpečí náhlého bočního poryvu větru i tam, kde ho dopravní značka neupozorní.","B: Nebezpečí náhlého bočního poryvu větru pouze tam, kde ho upozorní dopravní značka ""Boční vítr"".","C: Nebezpečí náhlého bočního poryvu větru pouze tam, kde ho upozorní tzv. ""větrný rukáv""."
5611,24030001,"Co se rozumí pod pojmem ""defenzivní jízda""?",,"A: Takový způsob jízdy, kdy se snažíme splynout se silničním provozem, k ostatním účastníkům silničního provozu se chováme ohleduplně,ukázněně a předvídáme i jejich možné chyby.","B: Takový způsob jízdy, ve kterém jde hlavně o to, abychom byli všude co nejrychleji a udělali co nejméně chyb.","C: Takový způsob jízdy, ve kterém soutěžíme s ostatními účastníky provozu o to, kdo je lepší řidič."
5614,24030004,Jakým způsobem může ovlivnit výhled z vozidla sloupek mezi čelnim sklem a bočním oknem?,./assets/3787.png,"C: Takové omezení výhledu je dané konstrukcí vozidla, řidič by měl zohlednit prostor omezeného výhledu a kontrolovat situaci vyhlédnutím za sloupek, jen tak dokáže omezený výhled eliminovat.","A: Taková situace by neměla nastat, konstrukce karoserie je výrobcem uzpůsobena tak, aby měl řidič v každém okamžiku neomezený výhled před vozidlo. Výhled tedy není nikdy omezen.",B: Řidič nemůže takovou situaci vůbec ovlivnit.
5621,24030011,Který z uvedených sdělovačů informuje řidiče motorového vozidla o rozsvícených dálkových světlech?,./screenshots/24030011.png,A: .,B: .,C: .
5622,24030012,Který z uvedených sdělovačů informuje řidiče motorového vozidla o rozsvícených předních mlhových světlech?,./screenshots/24030012.png,A: .,B: .,C: .
5623,24030013,Který z uvedených sdělovačů informuje řidiče motorového vozidla o rozsvícených zadních mlhových světlech?,./screenshots/24030013.png,A: .,B: .,C: .
5624,24030014,Který z uvedených sdělovačů informuje řidiče motorového vozidla o závadě brzdového systému?,./screenshots/24030014.png,A: .,B: .,C: .
