id,code,title,media,answer,firstWrong,secondWrong
4403,10060111,"""Dát přednost v jízdě"" znamená:",,"B: povinnost řidiče nezahájit jízdu nebo jízdní úkon nebo v nich nepokračovat, jestliže by řidič, který má přednost v jízdě, musel náhle změnit směr nebo rychlost jízdy.",A: povinnost řidiče vždy zastavit vozidlo před hranicí křižovatky nebo před vjezdem na jinou pozemní komunikaci.,C: povinnost řidiče nezahájit jízdu nebo jízdní úkon nebo v nich nepokračovat pouze pokud do křižovatky přijíždí vozidlo nebo tramvaj zprava.
4505,11040001,Křižovatka je místo:,,A: V němž se pozemní komunikace protínají nebo spojují.,"B: Kde se dva jízdní pruhy sbíhají v jeden, aniž by bylo zřejmé, který z nich je průběžný.",C: Vyústění účelové pozemní komunikace na jinou pozemní komunikaci.
4519,11070001,Povinností přepravované osoby je:,,"A: neohrožovat svým chováním bezpečnost provozu na pozemních komunikacích, zejména neomezovat řidiče v bezpečném ovládání vozidla.","B: pomáhat řidiči dle jeho pokynů v ovládání vozidla, zvláště pokud je to řidič začátečník.",C: informovat řidiče o situaci v provozu na pozemních komunikacích.
4532,11080006,"""Nesmět omezit"" znamená:",,"A: povinnost počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nebylo nijak překáženo.",B: povinnost řidiče předjíždět vždy pouze vlevo.,C: povinnost řidiče užívat pouze potkávací světla.
4533,11080007,"""Nesmět omezit"" znamená:",,"B: povinnost počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nebylo nijak překáženo.",A: povinnost řidiče jet vždy při pravém okraji vozovky.,C: povinnost řidiče dávat přednost v jízdě.
4534,11080008,"Nesmět omezit znamená povinnost počínat si tak, aby:",,C: jinému účastníku provozu na pozemních komunikacích nebylo nijak překáženo.,A: jiný řidič mohl bezpečně zastavit vozidlo.,B: druhý řidič nemusel náhle snížit rychlost jízdy nebo zastavit.
4535,11080009,Nesmět omezit znamená povinnost:,,"A: počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nebylo nijak překáženo.","B: počínat si tak, aby jinému účastníku provozu na pozemních nevzniklo žádné nebezpečí.","C: počínat si tak, aby jinému účastníku provozu na pozemních komunikacích neomezoval rychlou jízdu."
4536,11080010,"Nesmět ohrozit znamená povinnost počínat si tak, aby:",,A: jinému účastníku provozu na pozemních komunikacích nevzniklo žádné nebezpečí.,B: druhý řidič nemusel zastavit vozidlo.,C: žádný řidič nemusel ani mírně snížit rychlost jízdy.
4537,11080011,Nesmět ohrozit znamená povinnost:,,"A: počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nevzniklo žádné nebezpečí.","B: počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nijak nepřekážel.","C: počínat si tak, aby si řidič při účasti v provozu na pozemních komunikacích nepoškodil vozidlo."
4539,11080015,"Chodce, který přechází pozemní komunikaci po přechodu pro chodce nebo který zjevně hodlá přecházet pozemní komunikaci po přechodu pro chodce:",,"A: řidič nesmí ohrozit nebo omezit, v případě potřeby je řidič povinen i zastavit vozidlo před přechodem pro chodce; tyto povinnosti se nevztahují na řidiče tramvaje.","B: řidič nesmí ohrozit, ale může je omezit.","C: řidič nesmí ohrozit nebo omezit, v případě potřeby je řidič povinen i zastavit vozidlo před přechodem pro chodce; tyto povinnosti se vztahují na všechny řidiče."
4540,11080016,"Vztahuje se na řidiče tramvaje povinnost zastavit vozidlo před přechodem pro chodce, pokud by ohrozil nebo omezil chodce, který zjevně hodlá přecházet pozemní komunikaci po přechodu pro chodce?",,A: Ne.,B: Ano.,
4550,11080026,Povinnost nesmět ohrozit a nesmět omezit se vztahuje,,"B: na všechny účastníky provozu na pozemních komunikacích, kterým je tato povinnost stanovena zákonem.",A: pouze na řidiče.,C: pouze na chodce.
4551,11080027,Kolonou vozidel se rozumí:,,"C: souvislý proud více vozidel, u kterého nelze předjíždět každé vozidlo jednotlivě, rozestup mezi jednotlivými vozidly při předjíždění nebo objíždění neumožňuje bezpečné zařazení.","A: proud vozidel s výjimkou motocyklů, který při předjíždění nebo objíždění neumožňuje bezpečné zařazení.","B: souvislý proud více vozidel, u kterého lze předjíždět každé vozidlo jednotlivě, rozestup mezi jednotlivými vozidly při předjíždění nebo objíždění umožňuje bezpečné zařazení."
4561,11080013,"""Nesmět ohrozit"" znamená:",,"A: povinnost počínat si tak, aby jinému účastníku provozu na pozemních komunikacích nevzniklo žádné nebezpečí.","B: povinnost počínat si tak, aby ostatním účastníkům provozu na pozemních komunikacích nepřekážel.",C: povinnost chodce přecházet pouze na přechodech pro chodce.
4562,11080014,Řidič nesmí ohrozit chodce:,,"C: přecházejícího pozemní komunikaci, na kterou řidič odbočuje, při odbočování na místo ležící mimo pozemní komunikaci, při vjíždění na pozemní komunikaci a při otáčení nebo couvání.",A: jen pokud přecházejí na vyznačeném přechodu pro chodce v obci.,B: pouze při otáčení nebo couvání.
